Open,High,Low,Close,Volume ,DATE,Time,is_swing_low,is_swing_high,datetime,ts,support,resistance
157.497,157.639,157.437,157.625,18755.53,2024-05-29,18:00:00,false,false,2024-05-29T18:00:00.000000,1717005600000,,
157.627,157.704,157.612,157.682,10597.72,2024-05-29,19:00:00,false,false,2024-05-29T19:00:00.000000,1717009200000,,
157.682,157.707,157.623,157.634,8681.81,2024-05-29,20:00:00,false,true,2024-05-29T20:00:00.000000,1717012800000,,
157.635,157.682,157.622,157.668,2532.3,2024-05-29,21:00:00,false,false,2024-05-29T21:00:00.000000,1717016400000,,
157.668,157.698,157.639,157.687,7059.69,2024-05-29,22:00:00,false,false,2024-05-29T22:00:00.000000,1717020000000,,
157.687,157.703,157.625,157.625,2406.93,2024-05-29,23:00:00,false,true,2024-05-29T23:00:00.000000,1717023600000,,
157.607,157.629,157.557,157.582,1733.67,2024-05-30,00:00:00,false,false,2024-05-30T00:00:00.000000,1717027200000,,
157.582,157.667,157.578,157.638,2465.32,2024-05-30,01:00:00,false,false,2024-05-30T01:00:00.000000,1717030800000,,
157.637,157.663,157.591,157.626,6412.55,2024-05-30,02:00:00,false,false,2024-05-30T02:00:00.000000,1717034400000,,
157.624,157.625,157.303,157.362,18014.85,2024-05-30,03:00:00,false,false,2024-05-30T03:00:00.000000,1717038000000,,
157.362,157.452,157.35,157.449,11376.4,2024-05-30,04:00:00,false,false,2024-05-30T04:00:00.000000,1717041600000,,
157.451,157.453,157.309,157.34,6893.01,2024-05-30,05:00:00,false,false,2024-05-30T05:00:00.000000,1717045200000,,
157.341,157.429,157.26,157.377,4745.84,2024-05-30,06:00:00,false,false,2024-05-30T06:00:00.000000,1717048800000,,
157.374,157.382,157.123,157.183,8950.61,2024-05-30,07:00:00,false,false,2024-05-30T07:00:00.000000,1717052400000,155.651,
157.188,157.224,156.9,156.961,11836.75,2024-05-30,08:00:00,false,false,2024-05-30T08:00:00.000000,1717056000000,155.651,
156.96,156.971,156.701,156.74,24471.11,2024-05-30,09:00:00,false,false,2024-05-30T09:00:00.000000,1717059600000,155.651,
156.739,157.007,156.534,156.968,22044.77,2024-05-30,10:00:00,true,false,2024-05-30T10:00:00.000000,1717063200000,155.651,
156.968,157.112,156.904,156.944,17939.93,2024-05-30,11:00:00,false,false,2024-05-30T11:00:00.000000,1717066800000,155.651,
156.942,156.979,156.844,156.915,16308.61,2024-05-30,12:00:00,false,false,2024-05-30T12:00:00.000000,1717070400000,155.651,
156.916,157.089,156.916,156.922,10488.32,2024-05-30,13:00:00,false,false,2024-05-30T13:00:00.000000,1717074000000,155.651,
156.923,156.923,156.678,156.728,15844.89,2024-05-30,14:00:00,false,false,2024-05-30T14:00:00.000000,1717077600000,155.651,
156.727,156.854,156.567,156.646,23493.9,2024-05-30,15:00:00,false,false,2024-05-30T15:00:00.000000,1717081200000,155.651,
156.646,156.765,156.37,156.725,36386.02,2024-05-30,16:00:00,true,false,2024-05-30T16:00:00.000000,1717084800000,155.651,
156.725,156.843,156.526,156.591,22872.83,2024-05-30,17:00:00,true,false,2024-05-30T17:00:00.000000,1717088400000,155.651,
156.591,156.704,156.578,156.638,17595.2,2024-05-30,18:00:00,false,false,2024-05-30T18:00:00.000000,1717092000000,155.651,
156.638,156.731,156.635,156.697,5594.98,2024-05-30,19:00:00,false,false,2024-05-30T19:00:00.000000,1717095600000,155.651,
156.696,156.753,156.664,156.749,6344.73,2024-05-30,20:00:00,false,false,2024-05-30T20:00:00.000000,1717099200000,155.651,
156.75,156.831,156.75,156.823,8736.24,2024-05-30,21:00:00,false,false,2024-05-30T21:00:00.000000,1717102800000,155.651,
156.828,156.856,156.797,156.842,10823.79,2024-05-30,22:00:00,false,false,2024-05-30T22:00:00.000000,1717106400000,155.651,
156.844,156.877,156.797,156.802,2351.16,2024-05-30,23:00:00,false,false,2024-05-30T23:00:00.000000,1717110000000,155.651,
156.778,156.797,156.741,156.779,1847.99,2024-05-31,00:00:00,false,false,2024-05-31T00:00:00.000000,1717113600000,155.651,
156.777,156.851,156.735,156.8,2738.54,2024-05-31,01:00:00,false,false,2024-05-31T01:00:00.000000,1717117200000,155.651,
156.799,156.995,156.783,156.992,5164.18,2024-05-31,02:00:00,false,false,2024-05-31T02:00:00.000000,1717120800000,155.651,
156.991,157.023,156.603,156.739,14287.08,2024-05-31,03:00:00,false,true,2024-05-31T03:00:00.000000,1717124400000,155.651,
156.738,156.923,156.636,156.677,17097.11,2024-05-31,04:00:00,false,false,2024-05-31T04:00:00.000000,1717128000000,155.651,
156.678,156.827,156.571,156.811,13138.7,2024-05-31,05:00:00,true,false,2024-05-31T05:00:00.000000,1717131600000,155.651,
156.81,156.875,156.721,156.804,12003.41,2024-05-31,06:00:00,false,false,2024-05-31T06:00:00.000000,1717135200000,155.651,
156.803,156.85,156.671,156.701,11488.29,2024-05-31,07:00:00,true,false,2024-05-31T07:00:00.000000,1717138800000,155.651,
156.701,156.834,156.69,156.801,12589.77,2024-05-31,08:00:00,false,false,2024-05-31T08:00:00.000000,1717142400000,155.651,
156.801,156.96,156.785,156.93,13620.77,2024-05-31,09:00:00,false,false,2024-05-31T09:00:00.000000,1717146000000,155.651,
156.927,157.151,156.926,157.141,18971.58,2024-05-31,10:00:00,false,false,2024-05-31T10:00:00.000000,1717149600000,155.651,
157.14,157.33,157.062,157.296,18854.27,2024-05-31,11:00:00,false,false,2024-05-31T11:00:00.000000,1717153200000,155.651,
157.296,157.353,157.241,157.329,13540.39,2024-05-31,12:00:00,false,false,2024-05-31T12:00:00.000000,1717156800000,,
157.329,157.364,157.213,157.238,9295.1,2024-05-31,13:00:00,false,true,2024-05-31T13:00:00.000000,1717160400000,155.651,
157.237,157.239,157.124,157.167,8730.6,2024-05-31,14:00:00,false,false,2024-05-31T14:00:00.000000,1717164000000,155.651,
157.171,157.191,156.75,156.856,26782.4,2024-05-31,15:00:00,false,false,2024-05-31T15:00:00.000000,1717167600000,155.651,
156.858,156.951,156.679,156.694,22533.22,2024-05-31,16:00:00,false,false,2024-05-31T16:00:00.000000,1717171200000,155.651,
156.695,157.165,156.557,157.159,33211.25,2024-05-31,17:00:00,true,false,2024-05-31T17:00:00.000000,1717174800000,155.651,
157.156,157.278,157.08,157.19,23778.69,2024-05-31,18:00:00,false,false,2024-05-31T18:00:00.000000,1717178400000,155.651,
157.191,157.246,157.148,157.18,11672.02,2024-05-31,19:00:00,false,false,2024-05-31T19:00:00.000000,1717182000000,155.651,
157.179,157.247,157.179,157.218,7117.53,2024-05-31,20:00:00,false,false,2024-05-31T20:00:00.000000,1717185600000,155.651,
157.219,157.271,157.172,157.265,4407.39,2024-05-31,21:00:00,false,false,2024-05-31T21:00:00.000000,1717189200000,155.651,
157.263,157.345,157.224,157.264,4695.85,2024-05-31,22:00:00,false,false,2024-05-31T22:00:00.000000,1717192800000,,
157.264,157.344,157.234,157.279,4934.07,2024-05-31,23:00:00,false,true,2024-05-31T23:00:00.000000,1717196400000,,
157.124,157.242,157.11,157.168,1690.65,2024-06-03,00:00:00,false,false,2024-06-03T00:00:00.000000,1717372800000,155.651,
157.167,157.338,157.167,157.287,4960.22,2024-06-03,01:00:00,false,false,2024-06-03T01:00:00.000000,1717376400000,155.651,
157.286,157.298,157.127,157.182,5329.14,2024-06-03,02:00:00,false,false,2024-06-03T02:00:00.000000,1717380000000,155.651,
157.182,157.309,157.048,157.088,12414.18,2024-06-03,03:00:00,false,false,2024-06-03T03:00:00.000000,1717383600000,155.651,
157.087,157.149,156.994,157.061,9835.22,2024-06-03,04:00:00,true,false,2024-06-03T04:00:00.000000,1717387200000,155.651,
157.059,157.252,157.054,157.233,9162.27,2024-06-03,05:00:00,true,false,2024-06-03T05:00:00.000000,1717390800000,155.651,
157.233,157.47,157.204,157.419,15268.06,2024-06-03,06:00:00,false,true,2024-06-03T06:00:00.000000,1717394400000,155.651,
157.421,157.447,157.37,157.411,11748.29,2024-06-03,07:00:00,false,false,2024-06-03T07:00:00.000000,1717398000000,,
157.413,157.461,157.365,157.41,8711.74,2024-06-03,08:00:00,false,true,2024-06-03T08:00:00.000000,1717401600000,,
157.411,157.413,157.24,157.254,12484.73,2024-06-03,09:00:00,false,true,2024-06-03T09:00:00.000000,1717405200000,,
157.253,157.292,157.111,157.136,11722.69,2024-06-03,10:00:00,false,false,2024-06-03T10:00:00.000000,1717408800000,155.651,
157.137,157.139,157.004,157.056,15858.38,2024-06-03,11:00:00,false,false,2024-06-03T11:00:00.000000,1717412400000,155.651,
157.056,157.146,157.029,157.07,10835.97,2024-06-03,12:00:00,false,false,2024-06-03T12:00:00.000000,1717416000000,155.651,
157.07,157.075,156.734,156.739,14409.83,2024-06-03,13:00:00,false,false,2024-06-03T13:00:00.000000,1717419600000,155.651,
156.74,156.881,156.636,156.857,19128.42,2024-06-03,14:00:00,false,false,2024-06-03T14:00:00.000000,1717423200000,155.651,
156.855,156.937,156.689,156.779,17331.27,2024-06-03,15:00:00,false,false,2024-06-03T15:00:00.000000,1717426800000,155.651,
156.78,156.837,156.639,156.645,20490.12,2024-06-03,16:00:00,false,false,2024-06-03T16:00:00.000000,1717430400000,155.651,
156.615,156.615,156.13,156.195,33241.0,2024-06-03,17:00:00,false,false,2024-06-03T17:00:00.000000,1717434000000,155.651,
156.197,156.238,155.948,156.038,19444.52,2024-06-03,18:00:00,true,false,2024-06-03T18:00:00.000000,1717437600000,154.548,
156.039,156.16,156.017,156.068,12512.1,2024-06-03,19:00:00,true,false,2024-06-03T19:00:00.000000,1717441200000,154.548,
156.068,156.183,156.037,156.182,11793.46,2024-06-03,20:00:00,false,false,2024-06-03T20:00:00.000000,1717444800000,154.548,
156.182,156.27,156.177,156.223,16914.66,2024-06-03,21:00:00,false,false,2024-06-03T21:00:00.000000,1717448400000,155.651,
156.222,156.286,156.205,156.234,10405.01,2024-06-03,22:00:00,false,false,2024-06-03T22:00:00.000000,1717452000000,155.651,
156.237,156.251,156.023,156.037,4899.27,2024-06-03,23:00:00,false,false,2024-06-03T23:00:00.000000,1717455600000,154.548,
156.038,156.108,156.026,156.108,1507.26,2024-06-04,00:00:00,false,false,2024-06-04T00:00:00.000000,1717459200000,154.548,
156.106,156.159,156.056,156.152,1482.73,2024-06-04,01:00:00,false,false,2024-06-04T01:00:00.000000,1717462800000,154.548,
156.159,156.239,155.988,156.089,5519.12,2024-06-04,02:00:00,false,false,2024-06-04T02:00:00.000000,1717466400000,154.548,
156.091,156.406,155.98,156.386,15767.49,2024-06-04,03:00:00,false,false,2024-06-04T03:00:00.000000,1717470000000,154.548,
156.388,156.484,156.312,156.462,10514.74,2024-06-04,04:00:00,false,true,2024-06-04T04:00:00.000000,1717473600000,155.651,
156.461,156.463,156.319,156.373,7632.68,2024-06-04,05:00:00,false,true,2024-06-04T05:00:00.000000,1717477200000,155.651,
156.373,156.424,156.311,156.385,6313.81,2024-06-04,06:00:00,false,true,2024-06-04T06:00:00.000000,1717480800000,155.651,
156.386,156.417,156.25,156.296,6226.9,2024-06-04,07:00:00,false,true,2024-06-04T07:00:00.000000,1717484400000,155.651,
156.297,156.303,156.091,156.194,9330.9,2024-06-04,08:00:00,false,false,2024-06-04T08:00:00.000000,1717488000000,154.548,
156.194,156.205,155.802,155.95,21528.55,2024-06-04,09:00:00,false,false,2024-06-04T09:00:00.000000,1717491600000,154.548,
155.948,155.959,155.361,155.387,32767.55,2024-06-04,10:00:00,false,false,2024-06-04T10:00:00.000000,1717495200000,154.548,
155.386,155.47,155.212,155.301,29825.23,2024-06-04,11:00:00,false,false,2024-06-04T11:00:00.000000,1717498800000,154.548,
155.301,155.373,155.031,155.149,31012.92,2024-06-04,12:00:00,false,false,2024-06-04T12:00:00.000000,1717502400000,154.548,
155.151,155.193,154.702,154.929,30268.4,2024-06-04,13:00:00,false,false,2024-06-04T13:00:00.000000,1717506000000,154.548,
154.931,155.227,154.85,154.865,21071.14,2024-06-04,14:00:00,false,false,2024-06-04T14:00:00.000000,1717509600000,154.548,
154.867,155.141,154.72,155.121,39390.54,2024-06-04,15:00:00,false,false,2024-06-04T15:00:00.000000,1717513200000,154.548,
155.12,155.204,154.803,154.866,33808.75,2024-06-04,16:00:00,false,false,2024-06-04T16:00:00.000000,1717516800000,154.548,
154.867,155.248,154.548,154.88,47470.87,2024-06-04,17:00:00,true,false,2024-06-04T17:00:00.000000,1717520400000,154.548,
154.88,155.023,154.758,154.873,25276.64,2024-06-04,18:00:00,false,false,2024-06-04T18:00:00.000000,1717524000000,154.548,
154.872,154.872,154.745,154.782,15983.87,2024-06-04,19:00:00,false,false,2024-06-04T19:00:00.000000,1717527600000,154.548,
154.781,154.826,154.548,154.6,12119.44,2024-06-04,20:00:00,true,false,2024-06-04T20:00:00.000000,1717531200000,154.548,
154.602,154.748,154.595,154.709,9427.82,2024-06-04,21:00:00,true,false,2024-06-04T21:00:00.000000,1717534800000,154.548,
154.71,154.785,154.703,154.77,9431.76,2024-06-04,22:00:00,false,false,2024-06-04T22:00:00.000000,1717538400000,154.548,
154.771,154.91,154.769,154.853,3371.7,2024-06-04,23:00:00,false,false,2024-06-04T23:00:00.000000,1717542000000,154.548,
154.852,154.885,154.769,154.807,2228.25,2024-06-05,00:00:00,false,false,2024-06-05T00:00:00.000000,1717545600000,154.548,
154.808,154.862,154.771,154.853,1167.54,2024-06-05,01:00:00,false,false,2024-06-05T01:00:00.000000,1717549200000,154.548,
154.853,155.18,154.818,155.116,6112.41,2024-06-05,02:00:00,false,false,2024-06-05T02:00:00.000000,1717552800000,154.548,
155.113,155.435,155.094,155.223,25768.77,2024-06-05,03:00:00,false,false,2024-06-05T03:00:00.000000,1717556400000,154.548,
155.226,155.391,155.218,155.361,17495.14,2024-06-05,04:00:00,false,false,2024-06-05T04:00:00.000000,1717560000000,154.548,
155.361,155.479,155.359,155.476,16405.67,2024-06-05,05:00:00,false,false,2024-06-05T05:00:00.000000,1717563600000,154.548,
155.477,155.593,155.359,155.485,13951.74,2024-06-05,06:00:00,false,false,2024-06-05T06:00:00.000000,1717567200000,154.548,
155.484,155.614,155.443,155.584,10514.82,2024-06-05,07:00:00,false,false,2024-06-05T07:00:00.000000,1717570800000,154.548,
155.583,155.706,155.535,155.642,13326.81,2024-06-05,08:00:00,false,false,2024-06-05T08:00:00.000000,1717574400000,154.548,
155.643,155.922,155.617,155.897,16688.71,2024-06-05,09:00:00,false,false,2024-06-05T09:00:00.000000,1717578000000,154.548,
155.898,156.185,155.86,156.142,28154.59,2024-06-05,10:00:00,false,false,2024-06-05T10:00:00.000000,1717581600000,154.548,
156.146,156.299,156.079,156.247,15003.14,2024-06-05,11:00:00,false,false,2024-06-05T11:00:00.000000,1717585200000,154.548,
156.247,156.304,156.028,156.041,19322.93,2024-06-05,12:00:00,false,false,2024-06-05T12:00:00.000000,1717588800000,154.548,
156.039,156.166,155.957,156.068,14564.31,2024-06-05,13:00:00,false,false,2024-06-05T13:00:00.000000,1717592400000,154.548,
156.069,156.208,156.021,156.145,15259.93,2024-06-05,14:00:00,false,false,2024-06-05T14:00:00.000000,1717596000000,154.548,
156.144,156.197,155.941,156.093,32337.06,2024-06-05,15:00:00,false,false,2024-06-05T15:00:00.000000,1717599600000,154.548,
156.092,156.175,155.684,155.684,33764.0,2024-06-05,16:00:00,false,false,2024-06-05T16:00:00.000000,1717603200000,154.548,
155.708,156.485,155.708,156.314,42609.12,2024-06-05,17:00:00,false,true,2024-06-05T17:00:00.000000,1717606800000,154.548,
156.314,156.314,156.08,156.209,23577.87,2024-06-05,18:00:00,false,true,2024-06-05T18:00:00.000000,1717610400000,154.548,
156.209,156.242,156.1,156.123,11576.61,2024-06-05,19:00:00,false,false,2024-06-05T19:00:00.000000,1717614000000,154.548,
156.122,156.149,156.068,156.102,5725.75,2024-06-05,20:00:00,false,false,2024-06-05T20:00:00.000000,1717617600000,154.548,
156.101,156.157,156.069,156.096,8358.99,2024-06-05,21:00:00,false,false,2024-06-05T21:00:00.000000,1717621200000,154.548,
156.097,156.132,156.068,156.087,5377.83,2024-06-05,22:00:00,false,false,2024-06-05T22:00:00.000000,1717624800000,154.548,
156.088,156.157,156.07,156.078,3352.29,2024-06-05,23:00:00,false,false,2024-06-05T23:00:00.000000,1717628400000,154.548,
156.079,156.079,155.959,156.037,742.56,2024-06-06,00:00:00,false,false,2024-06-06T00:00:00.000000,1717632000000,154.548,
156.037,156.111,155.851,155.885,2484.73,2024-06-06,01:00:00,false,false,2024-06-06T01:00:00.000000,1717635600000,154.548,
155.883,156.019,155.799,155.913,5469.3,2024-06-06,02:00:00,false,false,2024-06-06T02:00:00.000000,1717639200000,154.548,
155.912,155.925,155.595,155.647,11673.38,2024-06-06,03:00:00,false,false,2024-06-06T03:00:00.000000,1717642800000,154.548,
155.648,155.723,155.354,155.646,14186.83,2024-06-06,04:00:00,true,false,2024-06-06T04:00:00.000000,1717646400000,154.548,
155.647,155.703,155.427,155.649,9443.21,2024-06-06,05:00:00,true,false,2024-06-06T05:00:00.000000,1717650000000,154.548,
155.651,155.689,155.528,155.569,7566.22,2024-06-06,06:00:00,true,false,2024-06-06T06:00:00.000000,1717653600000,154.548,
155.568,155.944,155.564,155.732,11078.63,2024-06-06,07:00:00,true,false,2024-06-06T07:00:00.000000,1717657200000,154.548,
155.73,155.956,155.708,155.908,8526.66,2024-06-06,08:00:00,false,false,2024-06-06T08:00:00.000000,1717660800000,154.548,
155.908,156.179,155.812,156.064,18185.57,2024-06-06,09:00:00,false,false,2024-06-06T09:00:00.000000,1717664400000,154.548,
156.063,156.308,156.03,156.279,11701.27,2024-06-06,10:00:00,false,false,2024-06-06T10:00:00.000000,1717668000000,154.548,
156.278,156.379,156.118,156.16,13412.35,2024-06-06,11:00:00,false,false,2024-06-06T11:00:00.000000,1717671600000,155.651,
156.16,156.206,155.911,155.97,11900.32,2024-06-06,12:00:00,false,false,2024-06-06T12:00:00.000000,1717675200000,154.548,
155.968,156.1,155.895,156.036,10447.81,2024-06-06,13:00:00,false,false,2024-06-06T13:00:00.000000,1717678800000,154.548,
156.038,156.232,156.029,156.192,7760.7,2024-06-06,14:00:00,false,false,2024-06-06T14:00:00.000000,1717682400000,154.548,
156.191,156.341,155.872,156.281,22667.39,2024-06-06,15:00:00,false,false,2024-06-06T15:00:00.000000,1717686000000,154.548,
156.28,156.445,155.904,156.138,19275.02,2024-06-06,16:00:00,false,true,2024-06-06T16:00:00.000000,1717689600000,154.548,
156.137,156.344,155.998,156.029,17118.19,2024-06-06,17:00:00,false,false,2024-06-06T17:00:00.000000,1717693200000,154.548,
156.028,156.089,155.932,155.978,14380.93,2024-06-06,18:00:00,false,false,2024-06-06T18:00:00.000000,1717696800000,154.548,
155.979,156.065,155.773,155.798,10615.18,2024-06-06,19:00:00,false,false,2024-06-06T19:00:00.000000,1717700400000,154.548,
155.802,155.868,155.711,155.759,9767.43,2024-06-06,20:00:00,false,false,2024-06-06T20:00:00.000000,1717704000000,154.548,
155.76,155.785,155.65,155.673,10296.24,2024-06-06,21:00:00,false,false,2024-06-06T21:00:00.000000,1717707600000,154.548,
155.671,155.738,155.471,155.609,11276.08,2024-06-06,22:00:00,true,false,2024-06-06T22:00:00.000000,1717711200000,154.548,
155.611,155.658,155.565,155.58,5002.21,2024-06-06,23:00:00,false,false,2024-06-06T23:00:00.000000,1717714800000,154.548,
155.58,155.693,155.507,155.587,3153.48,2024-06-07,00:00:00,true,false,2024-06-07T00:00:00.000000,1717718400000,154.548,
155.588,155.615,155.55,155.613,1770.5,2024-06-07,01:00:00,true,false,2024-06-07T01:00:00.000000,1717722000000,154.548,
155.613,155.714,155.577,155.678,3991.59,2024-06-07,02:00:00,false,false,2024-06-07T02:00:00.000000,1717725600000,154.548,
155.676,155.849,155.579,155.775,11295.71,2024-06-07,03:00:00,false,false,2024-06-07T03:00:00.000000,1717729200000,154.548,
155.774,155.934,155.658,155.681,14440.29,2024-06-07,04:00:00,false,false,2024-06-07T04:00:00.000000,1717732800000,154.548,
155.681,155.844,155.671,155.813,6904.56,2024-06-07,05:00:00,false,false,2024-06-07T05:00:00.000000,1717736400000,154.548,
155.812,155.824,155.736,155.752,6872.24,2024-06-07,06:00:00,false,true,2024-06-07T06:00:00.000000,1717740000000,154.548,
155.752,155.759,155.492,155.578,10054.14,2024-06-07,07:00:00,false,true,2024-06-07T07:00:00.000000,1717743600000,154.548,
155.577,155.698,155.444,155.508,13682.01,2024-06-07,08:00:00,false,false,2024-06-07T08:00:00.000000,1717747200000,154.548,
155.51,155.533,155.13,155.359,30712.45,2024-06-07,09:00:00,false,false,2024-06-07T09:00:00.000000,1717750800000,154.548,
155.359,155.437,155.119,155.418,18380.66,2024-06-07,10:00:00,true,false,2024-06-07T10:00:00.000000,1717754400000,154.548,
155.419,155.565,155.312,155.356,23960.07,2024-06-07,11:00:00,false,false,2024-06-07T11:00:00.000000,1717758000000,154.548,
155.357,155.493,155.33,155.483,12945.21,2024-06-07,12:00:00,false,false,2024-06-07T12:00:00.000000,1717761600000,154.548,
155.481,155.598,155.452,155.573,11251.04,2024-06-07,13:00:00,false,false,2024-06-07T13:00:00.000000,1717765200000,154.548,
155.573,155.636,155.428,155.59,18429.44,2024-06-07,14:00:00,false,false,2024-06-07T14:00:00.000000,1717768800000,154.548,
155.59,156.876,155.309,156.776,46008.87,2024-06-07,15:00:00,false,false,2024-06-07T15:00:00.000000,1717772400000,154.548,
156.777,156.98,156.622,156.956,40501.13,2024-06-07,16:00:00,false,false,2024-06-07T16:00:00.000000,1717776000000,155.651,
156.956,157.076,156.779,156.87,31798.15,2024-06-07,17:00:00,false,true,2024-06-07T17:00:00.000000,1717779600000,155.651,
156.869,156.886,156.423,156.596,27718.02,2024-06-07,18:00:00,false,true,2024-06-07T18:00:00.000000,1717783200000,155.651,
156.596,156.684,156.513,156.663,19553.14,2024-06-07,19:00:00,false,false,2024-06-07T19:00:00.000000,1717786800000,155.651,
156.663,156.735,156.572,156.605,10185.02,2024-06-07,20:00:00,false,false,2024-06-07T20:00:00.000000,1717790400000,155.651,
156.604,156.691,156.565,156.634,9065.15,2024-06-07,21:00:00,false,false,2024-06-07T21:00:00.000000,1717794000000,155.651,
156.634,156.763,156.619,156.746,5556.74,2024-06-07,22:00:00,false,false,2024-06-07T22:00:00.000000,1717797600000,155.651,
156.746,156.767,156.674,156.7,2707.3,2024-06-07,23:00:00,false,false,2024-06-07T23:00:00.000000,1717801200000,155.651,
156.717,156.807,156.564,156.708,1694.34,2024-06-10,00:00:00,false,false,2024-06-10T00:00:00.000000,1717977600000,155.651,
156.708,156.94,156.702,156.896,4216.77,2024-06-10,01:00:00,false,false,2024-06-10T01:00:00.000000,1717981200000,155.651,
156.901,156.909,156.801,156.822,6048.19,2024-06-10,02:00:00,false,false,2024-06-10T02:00:00.000000,1717984800000,155.651,
156.821,156.966,156.719,156.838,19050.06,2024-06-10,03:00:00,false,false,2024-06-10T03:00:00.000000,1717988400000,155.651,
156.836,156.979,156.771,156.902,14244.24,2024-06-10,04:00:00,false,false,2024-06-10T04:00:00.000000,1717992000000,155.651,
156.902,156.994,156.884,156.979,14463.87,2024-06-10,05:00:00,false,false,2024-06-10T05:00:00.000000,1717995600000,155.651,
156.981,157.193,156.972,157.151,16101.17,2024-06-10,06:00:00,false,true,2024-06-10T06:00:00.000000,1717999200000,155.651,
157.149,157.18,157.024,157.123,10903.63,2024-06-10,07:00:00,false,false,2024-06-10T07:00:00.000000,1718002800000,155.651,
157.12,157.17,157.024,157.068,10488.65,2024-06-10,08:00:00,false,false,2024-06-10T08:00:00.000000,1718006400000,155.651,
157.065,157.181,157.006,157.103,14606.71,2024-06-10,09:00:00,false,true,2024-06-10T09:00:00.000000,1718010000000,155.651,
157.101,157.101,156.93,157.001,19963.94,2024-06-10,10:00:00,false,true,2024-06-10T10:00:00.000000,1718013600000,155.651,
157.001,157.037,156.877,156.956,25168.45,2024-06-10,11:00:00,false,false,2024-06-10T11:00:00.000000,1718017200000,155.651,
156.957,156.967,156.785,156.897,15464.56,2024-06-10,12:00:00,false,false,2024-06-10T12:00:00.000000,1718020800000,155.651,
156.896,156.91,156.743,156.826,20388.31,2024-06-10,13:00:00,true,false,2024-06-10T13:00:00.000000,1718024400000,155.651,
156.827,156.963,156.815,156.881,9391.05,2024-06-10,14:00:00,false,false,2024-06-10T14:00:00.000000,1718028000000,155.651,
156.882,157.007,156.797,156.976,17580.2,2024-06-10,15:00:00,true,false,2024-06-10T15:00:00.000000,1718031600000,155.651,
156.977,156.994,156.815,156.897,16125.6,2024-06-10,16:00:00,true,false,2024-06-10T16:00:00.000000,1718035200000,155.651,
156.896,156.942,156.831,156.903,12449.92,2024-06-10,17:00:00,false,false,2024-06-10T17:00:00.000000,1718038800000,155.651,
156.904,156.971,156.886,156.934,8714.51,2024-06-10,18:00:00,false,false,2024-06-10T18:00:00.000000,1718042400000,155.651,
156.934,157.0,156.91,156.991,11562.15,2024-06-10,19:00:00,false,false,2024-06-10T19:00:00.000000,1718046000000,155.651,
156.991,157.062,156.953,157.0,10251.17,2024-06-10,20:00:00,false,false,2024-06-10T20:00:00.000000,1718049600000,155.651,
157.0,157.09,156.983,157.079,8732.16,2024-06-10,21:00:00,false,false,2024-06-10T21:00:00.000000,1718053200000,155.651,
157.077,157.095,157.007,157.013,6324.63,2024-06-10,22:00:00,false,false,2024-06-10T22:00:00.000000,1718056800000,155.651,
157.012,157.056,156.992,157.001,2250.87,2024-06-10,23:00:00,false,false,2024-06-10T23:00:00.000000,1718060400000,155.651,
157.001,157.033,156.913,157.006,1746.04,2024-06-11,00:00:00,false,false,2024-06-11T00:00:00.000000,1718064000000,155.651,
157.008,157.037,156.955,157.033,4033.19,2024-06-11,01:00:00,false,false,2024-06-11T01:00:00.000000,1718067600000,155.651,
157.035,157.071,157.021,157.044,3519.15,2024-06-11,02:00:00,false,false,2024-06-11T02:00:00.000000,1718071200000,155.651,
157.042,157.263,157.031,157.215,18871.77,2024-06-11,03:00:00,false,false,2024-06-11T03:00:00.000000,1718074800000,155.651,
157.213,157.236,157.128,157.219,13362.21,2024-06-11,04:00:00,false,false,2024-06-11T04:00:00.000000,1718078400000,155.651,
157.219,157.287,157.186,157.287,12862.71,2024-06-11,05:00:00,false,false,2024-06-11T05:00:00.000000,1718082000000,155.651,
157.286,157.332,157.196,157.217,12142.69,2024-06-11,06:00:00,false,false,2024-06-11T06:00:00.000000,1718085600000,155.651,
157.217,157.29,157.199,157.265,10388.58,2024-06-11,07:00:00,false,false,2024-06-11T07:00:00.000000,1718089200000,155.651,
157.265,157.302,157.148,157.28,7556.37,2024-06-11,08:00:00,false,false,2024-06-11T08:00:00.000000,1718092800000,155.651,
157.28,157.326,157.21,157.276,14080.47,2024-06-11,09:00:00,false,false,2024-06-11T09:00:00.000000,1718096400000,155.651,
157.278,157.365,157.249,157.341,12050.68,2024-06-11,10:00:00,false,false,2024-06-11T10:00:00.000000,1718100000000,,
157.34,157.392,157.196,157.219,9459.3,2024-06-11,11:00:00,false,true,2024-06-11T11:00:00.000000,1718103600000,155.651,
157.221,157.289,157.142,157.245,15520.99,2024-06-11,12:00:00,false,false,2024-06-11T12:00:00.000000,1718107200000,155.651,
157.244,157.246,157.087,157.095,12517.11,2024-06-11,13:00:00,false,false,2024-06-11T13:00:00.000000,1718110800000,155.651,
157.094,157.176,157.049,157.099,18310.46,2024-06-11,14:00:00,false,false,2024-06-11T14:00:00.000000,1718114400000,155.651,
157.099,157.111,156.803,156.889,29795.39,2024-06-11,15:00:00,true,false,2024-06-11T15:00:00.000000,1718118000000,155.651,
156.888,157.162,156.888,157.137,32060.91,2024-06-11,16:00:00,true,false,2024-06-11T16:00:00.000000,1718121600000,155.651,
